GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
SPTBN4	-0.3015446195367055	0.7629992308868088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.544443627904425	1.80551597551603	0.762999230886809	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR10A4	-0.3015258550635893	0.7630135373620931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.297542443834188	0.986789155349344	0.763013537362093	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM83C	0.3014932550330975	0.7630383925839394	NA	NA	NA	-9.97632	90.5982	0.912317	NA	NA	NA	NA	NA	NA	0.429275617314515	0.800152958702145	0.591618601244885	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DLGAP5	0.3014887855732108	0.7630418002506238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220502386020557	0.73137840136018	0.763041800250623	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM237	0.30146198933703205	0.7630622306994848	-9.65059	66.604	0.884794	NA	NA	NA	NA	NA	NA	-0.123888	0.445649	0.781017	0.716187913052595	0.757841056258864	0.344639936340317	5.0	NA	NA	12.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPYSL4	0.30129644487726565	0.7631884516223736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.250958161604945	0.832927722420269	0.763188451622374	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GID4	-0.30122362509388984	0.7632439757418089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290906188990647	0.965748250655881	0.763243975741809	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MUSK	0.30116999776290043	0.7632848666494911	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6161	95.6067	0.911586	0.540739444477143	1.00704237590766	0.591296636627644	NA	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCG5	0.30102715468120994	0.763393787902012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.240778311458367	0.799855786144453	0.763393787902012	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DIPK1B	-0.3009843945737995	0.7634263944134958	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.230173	0.764734	0.763426	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRR5	-0.30092924969477486	0.7634684454917732	NA	NA	NA	NA	NA	NA	-8.43526	70.448	0.904691	0.706318	1.22576	0.564462	-1.53650004420072	1.57151982256711	0.328214815783915	NA	NA	2.0	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PNLIPRP3	-0.30090806271186116	0.7634846019459313	-9.51735	66.639	0.886433	NA	NA	NA	NA	NA	NA	-0.317508	0.536617	0.554062	0.218300949734794	1.02336866289078	0.831080464036879	5.0	NA	NA	12.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANTXRL	-0.30074411349348307	0.763609627383173	NA	NA	NA	-12.2893	96.1888	0.898337	NA	NA	NA	NA	NA	NA	-0.154040035923303	0.517687443390006	0.766043489768084	NA	2.0	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ASB13	0.30061565817898034	0.7637075899609821	-0.15611	0.768979	0.839127	-0.43045	0.604086	0.476115	0.246249	0.793402	0.756278	0.245151	0.282191	0.384988	0.27713317123166	0.67815398433098	0.68279052990661	3.0	2.0	3.0	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARPP21	0.30057335508269106	0.7637398519717327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.260782759162948	0.867617687173914	0.763739851971733	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDH24	0.300488512430526	0.7638045575629921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242086935580822	0.805644560661178	0.763804557562993	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UGT1A5	-0.30038089266540674	0.7638866365847525	NA	NA	NA	-0.102842	0.931746	0.912112	NA	NA	NA	NA	NA	NA	-0.24027446544491	0.764165751795074	0.753196632344555	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRC6	-0.30031030565524947	0.7639404730506939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.204469519928992	0.680860816557255	0.763940473050694	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAAF1	0.3002841473574929	0.7639604241828062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184393320054205	0.614062785787629	0.763960424182807	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM5	-0.3002779427177972	0.76396515653156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.291547374221479	0.970925042254858	0.76396515653156	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf159	0.29995864445043896	0.7642087008231792	NA	NA	NA	-0.297964	1.17912	0.800499	NA	NA	NA	NA	NA	NA	0.553711291322999	0.818003343854643	0.498465659179335	NA	2.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MARF1	0.2999369406830925	0.7642252561872793	-9.61555	94.0221	0.918543	NA	NA	NA	NA	NA	NA	0.347045	0.659225	0.59858	NA	NA	NA	2.0	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LIPF	-0.2999358823622443	0.7642260634640303	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.76202	70.4426	0.90101	-0.283617870813346	0.946060984101189	0.764338755900309	NA	NA	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RHPN1	-0.2998282748789261	0.7643081467331637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.155470373557498	0.518531394746805	0.764308146733163	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCNJ16	0.2998261637139982	0.7643097571617727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.175496118881716	0.585326232733713	0.764309757161774	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EMCN	0.29982503265909866	0.7643106199480144	-9.44248	61.6941	0.878356	NA	NA	NA	-8.64065	70.4364	0.902366	1.00662	0.628479	0.109228	-1.14746579349178	1.57987838920153	0.467654833039505	3.0	NA	2.0	8.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MME	0.2996483893762441	0.7644453697777356	-0.606698	1.06005	0.567097	-0.782887	1.17203	0.504148	1.67749	1.00598	0.0954134	0.00468434	0.318363	0.98826	0.0979602899075311	0.42944899839605	0.81956311765026	6.0	2.0	4.0	19.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PARP1	-0.2996240434076016	0.7644639423149027	NA	NA	NA	NA	NA	NA	-9.48209	82.0422	0.907989	0.292001	0.803184	0.716191	-0.412480482389309	0.537824446577949	0.443115640643812	NA	NA	2.0	5.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FCRL2	0.2994101893638745	0.7646270885812164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.237464197388311	0.793106600322542	0.764627088581217	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OPA1	0.2993533215419127	0.764670474007792	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.455986	0.817814	0.57714	-0.135368546619484	1.00857709048599	0.893230704953479	NA	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BRCC3	-0.29929032912832637	0.7647185328514443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.539490322285294	1.80256516759677	0.764718532851445	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-934B9.3	0.2991626053749406	0.7648159799997538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103895790487112	0.347288693909118	0.764815979999754	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SELENOH	-0.2991278033333564	0.7648425329476113	-0.421314	0.612306	0.491404	1.13962	0.869577	0.190011	-1.06389	1.03409	0.303564	-0.0511185	0.266373	0.847816	NA	NA	NA	5.0	2.0	2.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BNC2	-0.29902212081371676	0.764923167337539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.288926866620462	0.966239105769891	0.764923167337539	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAPSS2	0.29886248815223365	0.7650449698162394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.248623557772728	0.831899511075759	0.765044969816239	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDKL4	0.298861866297025	0.765045444313872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263836611811777	0.882804538032169	0.765045444313872	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DLK2	-0.29875633258446516	0.7651259715657821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.54123541247933	1.81162825168337	0.765125971565782	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TOGARAM2	0.29874020735357304	0.765138276109036	NA	NA	NA	0.200924	0.672571	0.765138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
QPCT	-0.29821884884819466	0.7655361366474711	NA	NA	NA	-0.151113	0.623394	0.808467	NA	NA	NA	NA	NA	NA	-0.118886329738019	0.662904883635884	0.857669594091686	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HIST3H2BB	-0.2979448580061675	0.7657452500982551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.206567605351864	0.693308173647313	0.765745250098255	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WNK3	0.2979241330355442	0.7657610683658505	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.344156	1.15518	0.76576	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD72	-0.2978930650227815	0.76578478111025	-8.71132	70.2797	0.901353	NA	NA	NA	NA	NA	NA	-0.318092	1.06982	0.766213	NA	NA	NA	3.0	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HOXD1	-0.2978541664406018	0.7658144708672437	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202156	1.11949	0.856699	-0.989427627242919	1.64409168979477	0.547301910608637	NA	NA	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITPA	-0.2978313270066275	0.7658319034686769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.533945406386741	1.79277785098429	0.765831903468677	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF821	-0.29780944601849746	0.765848604630611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.536886637112494	1.80278578900129	0.765848604630611	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAT3	0.29776325767483586	0.7658838592919175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243052492073063	0.81626085760548	0.765883859291918	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
P2RY6	0.29771007516344083	0.7659244530655122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.257381895290261	0.864538746795721	0.765924453065512	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FES	0.29769184691016887	0.7659383666892369	1.38925	1.41541	0.326338	NA	NA	NA	NA	NA	NA	-0.497683	1.06172	0.639247	0.0027950759098162	0.980271157817165	0.997724971427493	2.0	NA	NA	8.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C22orf29	-0.29768431737855217	0.7659441140019297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.104619501268763	0.351444450248694	0.76594411400193	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM83H-AS1	-0.2976418877826162	0.7659765008728467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.277455703837646	0.932179626680391	0.765976500872846	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN14	-0.2976378223059558	0.7659796041071817	-0.100405	1.10146	0.927369	NA	NA	NA	NA	NA	NA	0.168164	0.373477	0.652519	-0.415845475464943	0.475451085052967	0.381773320947566	2.0	NA	NA	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DTWD2	0.2975920557305979	0.7660145386236259	-9.38727	81.7254	0.908553	NA	NA	NA	NA	NA	NA	0.349577	0.652534	0.592151	NA	NA	NA	3.0	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VPS39	0.2975725177432192	0.7660294524940353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323375453649129	1.08671142114063	0.766029452494035	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LCA5L	0.29747848116491343	0.7661012343522553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220785245135584	0.742188961941039	0.766101234352256	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPS	-0.2972038714736309	0.7663108663374651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.538113586148141	1.81058740412769	0.766310866337465	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC30A8	0.2971713276652124	0.7663357108162373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.249733641329616	0.840369235120022	0.766335710816238	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EEFSEC	-0.29713357299315163	0.7663645336551067	0.696558	0.844593	0.409527	NA	NA	NA	-9.48054	82.0145	0.907973	-0.960705	0.735463	0.191465	0.0022534239182441	0.787551343237983	0.997717012718726	6.0	NA	4.0	12.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TLDC1	0.2971021138996268	0.7663885505425051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.240174015326629	0.808388779784211	0.766388550542505	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PON2	0.2970613359657559	0.7664196820674705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.112192556497579	0.377674718700222	0.766419682067469	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TM4SF4	-0.2970539823123266	0.7664252961842313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.280572857364092	0.944518081124709	0.766425296184231	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STX16	0.2970472361086723	0.7664304465567213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308961461691918	1.04010885857523	0.766430446556722	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRSS55	0.29700631204448225	0.7664616901534831	NA	NA	NA	-10.3216	80.9931	0.898594	NA	NA	NA	NA	NA	NA	0.389150451618654	0.710818144541592	0.584056994435119	NA	2.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf109	-0.29697174000982407	0.7664880845705989	NA	NA	NA	-0.366952	0.616892	0.551951	NA	NA	NA	NA	NA	NA	0.0871980848221942	0.498678052195122	0.861190837915735	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SETD9	-0.29686322563795803	0.7665709328747625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.232806229697506	0.784220508273486	0.766570932874762	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TNFSF15	0.29649862368644286	0.7668493178813851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342533	1.15526	0.766849	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZCCHC9	0.2964830420697796	0.766861215604426	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.523293	1.06181	0.62213	1.04694232115221	1.14781022105989	0.361704788787413	NA	NA	NA	4.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PPP1R37	-0.29647410410136354	0.766868040432786	0.632605	1.16611	0.587478	NA	NA	NA	NA	NA	NA	-8.68393	70.3232	0.901722	-1.41400460283772	1.51633618127928	0.351070994074049	4.0	NA	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NT5C1A	0.29632118602610585	0.7669848079804703	NA	NA	NA	NA	NA	NA	1.53314	1.418	0.279609	0.151182	1.11998	0.892622	-0.684949506294594	0.974404206327913	0.482091982063591	NA	NA	2.0	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMC7	-0.29616083312142855	0.7671072584134158	NA	NA	NA	0.0553583	0.29043	0.848832	NA	NA	NA	NA	NA	NA	-0.310194084245567	0.508979873899221	0.542231021810943	NA	3.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMPRSS7	0.29615087554080305	0.7671148625214748	0.250655	0.796455	0.752979	-0.268322	0.849022	0.751975	0.312364	1.12044	0.780408	0.348733	0.343232	0.309617	-0.293408249612159	0.4647850982438	0.527859272119794	6.0	4.0	4.0	16.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KDM4E	-0.29592771016405106	0.7672852886792016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223223075343352	0.754316232229843	0.767285288679202	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
