GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
KIN	-0.4815395637612063	0.6301330678690036	-0.158735	0.1951	0.415868	0.179188	0.539611	0.739837	59.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JMJD6	0.4814520092681443	0.6301952800569514	0.102855	0.213635	0.630194	NA	NA	NA	65.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AIDA	0.4813520948871519	0.6302662778156086	0.143299	0.297701	0.630266	NA	NA	NA	36.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAAH	0.4813341244967001	0.6302790476854985	0.0270167	0.147581	0.854749	0.0731097	0.245112	0.765497	82.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TGM1	0.48131993074016394	0.6302891339341952	0.0436783	0.0573948	0.446648	-0.0342425	0.122428	0.779711	204.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SETDB2-PHF11	-0.4813145137218324	0.6302929833486762	-0.179086	0.131969	0.174773	0.244204	0.278862	0.381184	116.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM52	0.4812996889626496	0.6303035180962391	0.0778155	0.17536	0.657225	0.0218442	0.581697	0.970044	44.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAP3K4	0.481252815465938	0.6303368277629152	0.0164902	0.05776	0.775265	0.024447	0.124884	0.8448	209.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF572	0.4811560593183762	0.6304055878648066	0.0911322	0.122902	0.458388	-0.0709914	0.27268	0.794596	83.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
N4BP2	0.48112132073887043	0.6304302757414374	0.040021	0.0888451	0.65238	0.00514718	0.167862	0.975538	231.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5H15	0.48106209865140415	0.6304723644122263	-0.0186583	0.0693202	0.787806	0.117653	0.156824	0.45312	74.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GCG	-0.48105389113142527	0.630478197526595	0.145165	0.137537	0.291215	-0.441994	0.28766	0.124412	31.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP40	0.4810270279824192	0.6304972894255659	0.0719155	0.0747233	0.335837	-0.0681326	0.141531	0.630233	120.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DYNC2I1	-0.48095397350996355	0.6305492111911246	-0.0256303	0.0584725	0.661147	-0.00624804	0.146588	0.966002	208.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPINK6	-0.48093932366792086	0.6305596234449113	-0.36377	0.756374	0.630559	NA	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MADCAM1	0.4808610900222311	0.6306152286019526	0.130745	0.116465	0.2616	-0.184221	0.28706	0.521034	87.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COA7	-0.4808026023298414	0.6306568005394688	-0.0737556	0.153401	0.630657	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RARS2	0.4807784198804209	0.6306739893054372	-0.0238296	0.114977	0.83581	0.174656	0.253848	0.491431	97.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6C74	-0.4807612620971323	0.6306861850945085	0.0463952	0.0838611	0.5801	-0.304149	0.294148	0.301135	52.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATPSCKMT	0.4807605168258643	0.6306867148372001	0.0150643	0.143693	0.916505	0.0963598	0.256328	0.706973	73.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC4A8	0.480750854098726	0.6306935831710658	0.0999347	0.151465	0.509392	-0.062357	0.348292	0.857909	113.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS17	0.48069796687156063	0.6307311763463344	0.0600575	0.19246	0.755001	0.051389	0.304715	0.866075	14.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLCZ1	0.4806095879108603	0.6307939998056962	-0.0738496	0.13397	0.581468	0.36833	0.356961	0.302142	100.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF587	-0.4805170645182994	0.630859772159621	-0.0507741	0.0610111	0.405289	0.0851725	0.242178	0.725068	94.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMGB3	0.4804833595584689	0.630883732822117	0.243065	0.505876	0.630884	NA	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAAF4	0.4804706092383867	0.6308927970526457	-0.0216793	0.0992769	0.827139	0.151985	0.217481	0.48465	114.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCL11B	-0.48044201810285336	0.6309131227555089	-0.0710199	0.147822	0.630913	NA	NA	NA	116.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANO4	-0.48037199070409853	0.6309629070607476	-0.0775659	0.0874454	0.375068	0.0784499	0.192918	0.684265	130.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLR1H	-0.4801835233789893	0.6310969017188877	-0.0569344	0.118568	0.631097	NA	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF175	0.4801366776067823	0.631130209550397	-0.0186877	0.137654	0.892012	0.0960507	0.155953	0.537964	98.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVC2	0.4799773203335564	0.6312435198385364	0.0440531	0.0497614	0.376002	-0.0414526	0.102274	0.685251	314.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPA1L2	0.47984234545261933	0.631339499913447	0.0793658	0.127491	0.533601	-0.0342785	0.24025	0.886544	46.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARL2	0.47973470144513786	0.6314160495740895	0.109567	0.269365	0.684183	0.0431574	0.591405	0.941827	29.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPATCH8	-0.4796403214706728	0.631483169939648	-0.121715	0.0728333	0.0946921	0.167939	0.140947	0.233453	249.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC4A1AP	0.47947236325271625	0.6316026245834478	-0.0106728	0.129982	0.93456	0.225514	0.401569	0.5744	130.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GP1BB	-0.47946450479452724	0.631608213883616	-0.0488512	0.101887	0.631607	NA	NA	NA	46.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR2A5	-0.47943683026133965	0.6316278974636392	-0.0245728	0.120223	0.838046	-0.0756988	0.275225	0.783283	59.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP2CB	0.4789376066012793	0.6319830163611928	0.154159	0.321877	0.631983	NA	NA	NA	28.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHEB	-0.4787006209612465	0.6321516239950415	-0.257944	0.538842	0.632152	NA	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPIL1	0.47863500075773735	0.6321983140338183	-0.460554	0.475329	0.332587	1.36356	0.941977	0.147742	23.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LSM4	-0.4786322154305652	0.6322002958801974	-0.144126	0.313475	0.645682	-0.00451211	0.239198	0.98495	37.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCF4-AS1	-0.4785998341437671	0.6322233363605838	-0.507871	1.06116	0.632224	NA	NA	NA	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PKP3	-0.47857675770272934	0.632239756317784	-0.0179685	0.0510288	0.724745	-0.0139421	0.110256	0.899374	283.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STRA8	0.47855915762036644	0.6322522797138984	0.129255	0.270092	0.632252	NA	NA	NA	40.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HRCT1	0.4784230739212384	0.6323491140752586	0.0422209	0.0561656	0.452218	-0.0576313	0.210873	0.784624	58.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF521	0.47829979810308326	0.6324368400545017	-0.00144633	0.0771817	0.985049	0.0895401	0.180147	0.619162	168.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPCS	-0.47816607670749867	0.632532005201679	0.258573	0.168301	0.124447	-0.734126	0.364414	0.043953	41.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ODF3B	-0.4779991536150095	0.6326508074503938	-0.0394971	0.0796093	0.619798	0.00313523	0.172858	0.985529	87.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCAF8	-0.4778552613232656	0.632753225860698	-0.115361	0.0686645	0.0929448	0.161504	0.134339	0.22928	232.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMP3	0.477838821415106	0.632764927764575	0.0162078	0.150228	0.914085	0.143727	0.388503	0.71142	68.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAF3	0.4778001815399315	0.6327924319361877	-0.0394593	0.127863	0.757622	0.173147	0.220175	0.43163	66.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REEP4	0.4777483548538125	0.6328293233824014	0.110533	0.0973417	0.256158	-0.131091	0.199297	0.510687	74.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC49A4	0.4776226156114258	0.6329188313095763	-0.102282	0.184521	0.579364	0.359182	0.348067	0.302104	55.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BORCS7-ASMT	0.4775738489124115	0.6329535475046264	0.142885	0.12495	0.252815	-0.219746	0.329967	0.505435	56.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF569	0.47746132738535274	0.6330336527773305	0.0284007	0.184075	0.877382	0.0971111	0.300493	0.746564	90.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC38A7	0.47705601813250276	0.6333222324139638	0.000197367	0.0858975	0.998167	0.0771995	0.162608	0.634958	109.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC4	0.47704870572989666	0.6333274393472563	0.103812	0.217613	0.633329	NA	NA	NA	28.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRICKLE2	0.476957174319459	0.6333926175397178	0.0605129	0.124021	0.625603	-0.00312897	0.285296	0.991249	126.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAHD2A	-0.4768308055547361	0.6334826075839584	-0.16056	0.158647	0.311509	0.201253	0.376014	0.592492	57.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHG7	0.4766659532625952	0.6336000107660436	0.0126321	0.13023	0.922728	0.104158	0.27434	0.704191	105.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STAU2-AS1	-0.47664559951784463	0.6336145067725036	-0.0585235	0.122782	0.633614	NA	NA	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CASP14	0.4766377000777627	0.633620132818566	0.0446697	0.114394	0.696175	0.0261251	0.303259	0.931349	53.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAP2	-0.4766117856062734	0.6336385894665886	-0.193578	0.230977	0.401983	0.116464	0.322194	0.717747	66.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CISD2	-0.4765658860088173	0.633671280359507	0.00529414	0.448886	0.99059	-0.181643	0.371945	0.625296	21.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CARS1	0.47643005287122664	0.6337680284593916	0.00348232	0.0585998	0.952613	0.0513758	0.123202	0.676674	174.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF660-ZNF197	-0.47641619113915923	0.6337779019268683	0.00344766	0.0826471	0.966726	-0.106146	0.204863	0.604367	216.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERRFI1	0.4762286019160182	0.6339115248360727	0.0733614	0.116558	0.529087	-0.0454125	0.296485	0.878264	85.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFNB1	-0.4760173067870163	0.6340620481502879	-0.228799	0.247909	0.356051	0.175083	0.391774	0.654948	40.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNAI3	-0.4759861965044027	0.6340842119033321	0.0620875	0.184587	0.7366	-0.472304	0.581408	0.416594	43.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HECTD4	-0.47591769584465815	0.6341330146646773	-0.0525834	0.0464975	0.258103	0.0675214	0.103091	0.51249	512.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UVSSA	-0.4758742774268717	0.634163948601995	-0.0451316	0.0598663	0.450925	0.0345119	0.124144	0.781013	214.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAP3K20-AS1	-0.4758700219044484	0.6341669805309298	-0.024121	0.106229	0.820372	-0.0523389	0.210362	0.803513	116.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PQBP1	-0.47583665367417816	0.6341907545822584	-0.230609	0.484639	0.634191	NA	NA	NA	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LANCL1-AS1	-0.4757650790579455	0.634241751026227	0.107298	0.105083	0.307217	-0.445305	0.297496	0.134434	64.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EED	-0.4756569742493477	0.6343187782845237	-0.0546225	0.193831	0.778093	-0.0650442	0.335535	0.846292	30.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC145694	-0.47564802503680836	0.634325154989746	-0.0690367	0.302744	0.819618	-0.174808	0.705977	0.804436	27.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOGA1	-0.4756422974429218	0.6343292361650641	0.0532198	0.123283	0.665968	-0.198464	0.218734	0.364231	104.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNTB2	-0.4755933257451622	0.6343641312166373	0.0341874	0.176731	0.846612	-0.507701	0.758854	0.503473	77.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CELF1	0.47539257523777645	0.6345071855845712	0.136354	0.286824	0.634506	NA	NA	NA	45.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CES4A	0.4753527143049783	0.6345355920219564	0.225914	0.110184	0.0403321	-0.254402	0.161527	0.115261	101.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACOX3	0.4752261785389327	0.6346257698530318	0.120883	0.0625044	0.0531139	-0.286522	0.196414	0.144629	181.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCAF10	0.4749466608117646	0.634824992057452	0.031326	0.111444	0.77864	0.0512556	0.264402	0.84629	61.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC105374952	-0.4749188992000143	0.634844780187565	-0.0424407	0.0893641	0.634845	NA	NA	NA	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FADS1	0.47478963703274246	0.6349369200812163	0.0295367	0.230088	0.897855	0.154814	0.446899	0.729028	61.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRUB1	0.4743364081117684	0.6352600327078395	0.107524	0.226683	0.635261	NA	NA	NA	52.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMARCA2	-0.4742173229101408	0.635344941580182	0.0276036	0.0916229	0.763206	-0.135141	0.174265	0.438049	181.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPH1	-0.47420504490566007	0.6353536961859189	-0.238231	0.288342	0.408685	0.175888	0.499675	0.724835	38.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBC1D12	0.4741320251691012	0.6354057626217777	0.00289028	0.137852	0.983272	0.168791	0.372471	0.650431	119.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SDC3	-0.47401959628150386	0.6354859331221417	-0.136765	0.172129	0.426878	0.0596365	0.186056	0.748567	99.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CXorf65	-0.473934017619727	0.6355469601968953	-0.256122	0.540417	0.635547	NA	NA	NA	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC38A11	0.4738368105800243	0.6356162825970118	-0.0311842	0.110287	0.777364	0.147891	0.19547	0.449295	61.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP11-1	-0.47381039935279834	0.6356351180979416	-0.128848	0.27194	0.635635	NA	NA	NA	28.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFRSF11B	0.4736550256108958	0.6357459296199074	-0.0159906	0.142069	0.910383	0.134928	0.23017	0.557734	48.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC16A5	0.47358263078272167	0.635797563916418	0.0681637	0.0840234	0.417224	-0.0636473	0.188493	0.735617	101.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC9	0.47343893977101215	0.6359000541648634	0.0300664	0.0627693	0.63194	-0.000826116	0.148594	0.995564	256.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
