GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MATN1	-0.09610546500641104	0.9234368109536566	-0.157455	0.160511	0.326611	0.26749	0.302298	0.376235	87.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTSL4	0.09599048013214806	0.9235281334019964	0.0474763	0.0706092	0.501341	-0.0986389	0.171132	0.564351	270.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSF2	-0.09589598771943741	0.9236031812315322	0.374898	0.34385	0.275584	-1.08541	0.915038	0.235546	20.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
METTL14	0.09583610602265505	0.9236507408663414	0.0256352	0.26749	0.923651	NA	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX11	0.09578533125448618	0.9236910677502863	0.0400756	0.094643	0.671974	-0.061696	0.188296	0.743173	206.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HELZ2	-0.09561845809553227	0.9238236049311681	-0.0363887	0.0482814	0.451042	0.0751328	0.114173	0.510499	730.0	119.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L1CAM	-0.09559696250363335	0.9238406777236994	-0.0157865	0.165136	0.923841	NA	NA	NA	104.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
F2RL2	0.09544928386947904	0.9239579718681464	0.201374	0.215474	0.350016	-0.935469	1.11483	0.401404	50.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRYBB1	0.095382113578801	0.9240113225957604	-0.237144	0.247907	0.338777	0.591686	0.562457	0.292815	58.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCF25	0.09532524234091887	0.9240564934568696	0.0219654	0.103828	0.832454	-0.0267846	0.230444	0.90747	181.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN9	0.09523833088028225	0.9241255247029773	-0.0221516	0.10043	0.825429	0.0604443	0.191397	0.75215	144.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OXLD1	-0.09520232128810402	0.9241541262424591	-0.125494	0.205715	0.541837	0.216316	0.420165	0.606668	42.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNORA77B	0.09519247978808815	0.9241619431225915	0.0744607	0.782212	0.924162	NA	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6J1	-0.0951502937373266	0.9241954506283616	NA	NA	NA	-0.0383371	0.402911	0.924195	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATXN3L	0.0951098690814035	0.9242275592209126	0.0263422	0.276966	0.924228	NA	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GS1-600G8.3	0.0951098690814035	0.9242275592209126	0.0263422	0.276966	0.924228	NA	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BRI3	-0.09496961292164621	0.924338963176367	-0.0465674	0.49034	0.924339	NA	NA	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL4A4	0.09475755079917625	0.9245074046510469	-0.035922	0.0995242	0.718147	0.101131	0.221927	0.648608	253.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FGF7	-0.09475742892171173	0.9245075014595959	-0.0519392	0.548128	0.924508	NA	NA	NA	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GABRA6	0.09472353167311409	0.9245344264432724	-0.11363	0.209839	0.588154	0.343803	0.540372	0.524624	78.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD22	-0.09472244497400172	0.9245352896226029	-0.00468322	0.114517	0.967379	-0.015937	0.296078	0.957073	165.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLCO4A1-AS1	0.09467125546712553	0.9245759502186643	0.0330095	0.348675	0.924576	NA	NA	NA	22.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TEX2	-0.09462798647877044	0.9246103195812848	-0.0187382	0.115695	0.871336	0.0167208	0.248326	0.946316	156.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVI2A	0.09462389345947286	0.9246135707499642	-0.183258	0.300815	0.54239	0.384406	0.546164	0.481539	38.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
F3	0.09431953120992753	0.9248553354148019	0.0760643	0.165414	0.645629	-0.166774	0.456262	0.714721	46.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IQSEC2	-0.09417260036958737	0.9249720497638215	-0.0183969	0.195353	0.924972	NA	NA	NA	86.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HLA-DPB1	0.09416750866865292	0.9249760943797418	-0.106538	0.243856	0.662191	0.200682	0.377892	0.595379	32.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC45A3	0.09407213878822657	0.9250518522385897	0.056492	0.128184	0.659422	-0.114671	0.330809	0.728864	101.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DERL1	0.09387537419340666	0.9252081559802904	-0.0367522	0.20724	0.85924	0.167393	0.617193	0.786225	35.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHX40	0.09384451394011084	0.9252326706783278	0.170059	0.194443	0.381794	-0.483153	0.618831	0.434949	68.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRDM13	0.09381211422333868	0.9252584083682676	0.0607089	0.126434	0.631112	-0.131258	0.339738	0.699237	140.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PKN1	-0.093680522959251	0.9253629426523445	0.0790534	0.104345	0.448682	-0.228304	0.268184	0.394605	216.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALDH3A2	0.09354042101498583	0.9254742391196242	-0.0217151	0.144416	0.880476	0.118978	0.487804	0.807304	88.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCL15	0.09350671115729936	0.9255010183238919	-0.337006	0.379199	0.374147	0.49521	0.504165	0.325983	18.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
R3HDM1	-0.09349355743555443	0.9255114676997569	-0.0535329	0.112856	0.635251	0.0860961	0.226061	0.703312	145.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CETN2	-0.09345140234801398	0.9255449559779542	-0.0419494	0.44889	0.925545	NA	NA	NA	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEK5	0.09330058580041461	0.9256647667130236	0.00356883	0.129214	0.977966	0.0155582	0.236875	0.947632	121.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EML5	-0.09318959074026778	0.925752943789095	0.111738	0.100397	0.265727	-0.28456	0.235924	0.227758	254.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBAK-RBAKDN	0.09307512327428047	0.9258438803810212	-0.058798	0.112859	0.602376	0.147726	0.240572	0.539175	126.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EHMT2	0.09300698227036197	0.9258980142196727	-0.10909	0.127144	0.390889	0.310853	0.326866	0.341599	179.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPHX1	-0.0929771472095029	0.925921716449425	0.133279	0.144115	0.355065	-0.374678	0.36813	0.308779	89.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED24	0.09283098224309559	0.926037837008595	0.00288573	0.115245	0.980023	0.0187994	0.277314	0.945952	187.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTC9	-0.09271598603271548	0.9261291966994174	-0.0222243	0.239703	0.926129	NA	NA	NA	37.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOL8	0.0926613971989505	0.9261725655910958	0.0468672	0.0960769	0.625685	-0.0823986	0.208526	0.692734	172.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP2R5A	0.09263824916713623	0.9261909559473493	0.0649086	0.285335	0.820049	-10.8006	80.0971	0.892735	37.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR1	-0.0924284654555858	0.9263576240606285	0.143656	0.157941	0.363057	-0.458731	0.457823	0.316351	50.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAV3	-0.09230740218415578	0.92645380738915	0.144415	0.297698	0.627602	-0.451518	0.781967	0.563661	25.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIPE	0.09218194240898278	0.9265534848216782	-0.00137476	0.0826039	0.986722	0.021149	0.19434	0.913341	227.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSPAN14	-0.09216127004604048	0.9265699090655726	-0.0280044	0.303863	0.92657	NA	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOBOX	0.09213575665346763	0.9265901795627174	-0.0358003	0.132445	0.786927	0.083345	0.229956	0.717024	115.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAMPT	0.09199884111849277	0.9266989603417467	0.0320719	0.348612	0.926699	NA	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF569	0.09185271071558143	0.9268150639382698	0.0284007	0.184075	0.877382	-0.0235588	0.377327	0.950216	90.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS6KA3	-0.09181425063560703	0.926845621518273	-0.021126	0.230095	0.926846	NA	NA	NA	25.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REPS2	-0.09177546152721258	0.9268764406296015	-0.0181999	0.198309	0.926877	NA	NA	NA	44.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERICH3-AS1	-0.09175411040091908	0.9268934047873646	0.0768665	0.226139	0.733926	-0.196936	0.456227	0.665986	64.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP6AP1L	-0.09168410702191682	0.9269490249605233	-0.0350272	0.265837	0.895173	0.0258064	0.643907	0.968031	33.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCEAL9	0.0916049713876967	0.9270119014649548	0.102451	1.1184	0.927012	NA	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4N2	0.09155965187029858	0.9270479098840443	0.0178317	0.194755	0.927048	NA	NA	NA	47.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNTFR	-0.09132770451596417	0.9272322049508157	-0.254279	0.190807	0.182645	0.735465	0.592485	0.214487	64.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLVS2	-0.09126644285828073	0.92728088139546	-0.189957	0.360927	0.598677	0.329897	0.75832	0.663536	29.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC39A12	0.09109649787411561	0.9274159153656751	0.0474386	0.11381	0.676808	-0.0825778	0.253519	0.744632	114.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XPO4	0.09107659652769651	0.9274317286071407	0.180769	0.123123	0.142051	-0.526106	0.382033	0.168475	129.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAT2	0.09106374637458481	0.9274419391161596	0.111382	0.169609	0.511374	-0.336167	0.594318	0.571642	68.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRRD	-0.0910232272719746	0.9274741349712814	0.0123294	0.139095	0.929368	-0.0691147	0.38469	0.857417	93.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAAF4-CCPG1	-0.091018113242201	0.9274781985090468	0.178226	0.0958423	0.0629457	-0.519447	0.266302	0.0511053	242.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MANEAL	-0.09100741587413581	0.9274866984967914	0.00694886	0.169983	0.967392	-0.0731702	0.554794	0.895074	76.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIR2DS5	-0.09098141788666747	0.9275073561896454	-0.0322044	0.0492679	0.513332	0.0852552	0.151517	0.573654	747.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PMFBP1	0.09094755689450187	0.9275342618061444	0.0333966	0.118729	0.778493	-0.0507904	0.266845	0.849045	170.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RASGRF1	0.09093999855599827	0.9275402676000449	0.00390597	0.120495	0.97414	0.01787	0.305345	0.953331	153.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGEF25	0.09087786582324495	0.9275896379172729	0.0276615	0.118707	0.815744	-0.0363483	0.255712	0.886965	107.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP1R16B	0.09084528437139328	0.9276155270656478	-0.121723	0.227181	0.592099	0.312085	0.498027	0.530894	72.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf158	0.09079923859305755	0.9276521150682352	0.131837	0.248966	0.596432	-0.19913	0.453869	0.66085	37.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX19A	0.0906690058447778	0.9277555989146483	0.0538105	0.216634	0.80383	-0.138421	0.877612	0.874674	55.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLEC4C	0.09060341601293298	0.9278077175134274	-0.270287	0.298651	0.365453	0.538558	0.540922	0.31943	32.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AP1G1	-0.09054074958273395	0.9278575134256529	-0.150941	0.217345	0.487382	0.416979	0.690436	0.545886	89.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IER2	-0.09044129872439806	0.9279365395092678	-0.0233902	0.258623	0.927937	NA	NA	NA	48.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C3orf20	-0.09040421885113359	0.9279660042651263	0.111044	0.0896845	0.215657	-0.296851	0.223437	0.18399	164.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IER3IP1	0.09031663764829737	0.9280355992521319	0.044611	0.49394	0.928035	NA	NA	NA	17.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASTE1	0.09022103896971201	0.9281115658250133	-0.168744	0.153742	0.272388	0.377743	0.318019	0.234912	107.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHPT1	-0.09020228503870209	0.9281264685332854	-0.108767	0.144716	0.452297	0.163688	0.247492	0.508363	74.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLPTM1	-0.09017386431708457	0.928149052951669	-0.0679181	0.126683	0.591873	0.161095	0.361238	0.65563	131.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10H5	-0.09005617703329477	0.9282425733201765	-0.0314026	0.137564	0.819431	0.0481581	0.348416	0.890066	66.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCAM	0.0897410622065966	0.9284929846447029	0.0027858	0.101886	0.978187	0.0155902	0.249848	0.950245	154.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP8A1	-0.08949172256829957	0.92869113162344	-0.0615179	0.147837	0.677323	0.104114	0.318754	0.743948	137.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZIK1	0.08943859584066888	0.9287333513171048	-0.0338768	0.194155	0.861486	0.101474	0.384485	0.79184	66.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FGF14	-0.08940526411439222	0.9287598400691295	-0.0231219	0.258619	0.92876	NA	NA	NA	49.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BMPR1A	0.0893916500988493	0.928770659161895	-0.14463	0.160552	0.367678	0.42014	0.424289	0.322066	63.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPFIA2	-0.08926198352705147	0.9288737061758108	0.0312282	0.159492	0.844768	-0.127509	0.447306	0.775599	154.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANAPC4	0.08924841051346144	0.9288844928222556	-0.0497355	0.175561	0.776951	0.197633	0.530497	0.709488	98.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PELI1	-0.08920168547607536	0.9289216259033548	0.023359	0.208266	0.910697	-0.105656	0.524709	0.840417	52.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LEPROT	0.08905561020425534	0.9290377150890391	-0.0412751	0.282653	0.8839	0.179599	0.763981	0.814144	17.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NDRG2	0.08898374784763341	0.9290948262163224	-0.0518392	0.089885	0.564123	0.120378	0.180826	0.505597	196.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMP13	0.08877343426210174	0.9292619707024742	0.022484	0.141452	0.873707	-0.0251638	0.358571	0.944052	72.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYOD1	0.08867476667189467	0.9293403867966992	-0.0430546	0.163619	0.792443	0.123155	0.350057	0.724978	57.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RALGPS2	-0.08852086618403712	0.9294627006207986	-0.0204719	0.111448	0.854256	0.0287416	0.302005	0.92418	147.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FEZF1	0.08831862952049757	0.9296234325969011	0.020292	0.229759	0.929623	NA	NA	NA	49.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
